scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC001_20210626_hr05,FAC001,2021-06-26 04:00:00,facility_z_h0_FAC001_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00042,401.49652,0.7563756018977789
FAC001_20210628_hr22,FAC001,2021-06-28 21:00:00,facility_z_h0_FAC001_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00042,402.67872,0.6882430347207246
FAC001_20210701_hr16,FAC001,2021-07-01 15:00:00,facility_z_h0_FAC001_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00021,79.78625,0.1101249795126159
FAC001_20210702_hr18,FAC001,2021-07-02 17:00:00,facility_z_h0_FAC001_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00014,96.43637,0.15806813155057148
FAC001_20210703_hr12,FAC001,2021-07-03 11:00:00,facility_z_h0_FAC001_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00019,60.07816,0.08792526633599311
FAC001_20210706_hr16,FAC001,2021-07-06 15:00:00,facility_z_h0_FAC001_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0002,79.25246,0.1000416234634462
FAC001_20210709_hr17,FAC001,2021-07-09 16:00:00,facility_z_h0_FAC001_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00045,122.19731,0.1960122432607289
FAC001_20210711_hr13,FAC001,2021-07-11 12:00:00,facility_z_h0_FAC001_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00022,70.32328,0.10806580332111279
FAC001_20210711_hr14,FAC001,2021-07-11 13:00:00,facility_z_h0_FAC001_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,8e-05,56.47145,0.07810565753720079
FAC001_20210712_hr14,FAC001,2021-07-12 13:00:00,facility_z_h0_FAC001_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00023,79.06932,0.10678594004744447
FAC001_20210712_hr22,FAC001,2021-07-12 21:00:00,facility_z_h0_FAC001_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00024,183.36229,0.29838588958378265
FAC001_20210713_hr18,FAC001,2021-07-13 17:00:00,facility_z_h0_FAC001_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00016,86.54986,0.12660259391848178
FAC001_20210716_hr06,FAC001,2021-07-16 05:00:00,facility_z_h0_FAC001_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00023,149.48179,0.24349792883329738
FAC001_20210718_hr15,FAC001,2021-07-18 14:00:00,facility_z_h0_FAC001_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00021,75.09622,0.09713065042053051
FAC001_20210722_hr13,FAC001,2021-07-22 12:00:00,facility_z_h0_FAC001_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00027,79.4134,0.10050870174681904
FAC001_20210725_hr12,FAC001,2021-07-25 11:00:00,facility_z_h0_FAC001_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00135,96.63014,0.1471688600388182
FAC001_20210726_hr13,FAC001,2021-07-26 12:00:00,facility_z_h0_FAC001_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00025,70.34222,0.11273874401552729
FAC001_20210728_hr16,FAC001,2021-07-28 15:00:00,facility_z_h0_FAC001_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0002,72.28101,0.1057359033858098
FAC001_20210729_hr13,FAC001,2021-07-29 12:00:00,facility_z_h0_FAC001_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00039,91.44547,0.12482456070735391
FAC001_20210730_hr17,FAC001,2021-07-30 16:00:00,facility_z_h0_FAC001_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC001_20210731_hr01,FAC001,2021-07-31 00:00:00,facility_z_h0_FAC001_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00042,401.1307,0.7186285870174682
FAC001_20210731_hr24,FAC001,2021-07-31 23:00:00,facility_z_h0_FAC001_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00025,185.28766,0.32207082165193013
FAC001_20210801_hr15,FAC001,2021-08-01 14:00:00,facility_z_h0_FAC001_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00011,61.13825,0.0819406844942851
