scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC001_20210101_hr12,FAC001,2021-01-01 11:00:00,facility_z_h0_FAC001_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.46075,0.00234506318740565
FAC001_20210102_hr20,FAC001,2021-01-02 19:00:00,facility_z_h0_FAC001_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0001,6.90551,0.015700399827474655
FAC001_20210104_hr02,FAC001,2021-01-04 01:00:00,facility_z_h0_FAC001_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,5.37576,0.01030883502264395
FAC001_20210104_hr11,FAC001,2021-01-04 10:00:00,facility_z_h0_FAC001_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.23079,0.0021364994608583134
FAC001_20210105_hr09,FAC001,2021-01-05 08:00:00,facility_z_h0_FAC001_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.49985,0.002098366616346776
FAC001_20210107_hr16,FAC001,2021-01-07 15:00:00,facility_z_h0_FAC001_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.99398,0.0019932585723528144
FAC001_20210114_hr09,FAC001,2021-01-14 08:00:00,facility_z_h0_FAC001_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.85855,0.0025567120983394434
FAC001_20210114_hr14,FAC001,2021-01-14 13:00:00,facility_z_h0_FAC001_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.33693,0.0022303536769463016
FAC001_20210116_hr18,FAC001,2021-01-16 17:00:00,facility_z_h0_FAC001_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0001,6.36358,0.01605520120767738
FAC001_20210116_hr21,FAC001,2021-01-16 20:00:00,facility_z_h0_FAC001_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0001,5.87178,0.016356389475954282
FAC001_20210117_hr03,FAC001,2021-01-17 02:00:00,facility_z_h0_FAC001_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,3.8412,0.007108107397023939
FAC001_20210121_hr10,FAC001,2021-01-21 09:00:00,facility_z_h0_FAC001_20210121_hr10.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,6e-05,2.33612,0.003506179426353246
FAC001_20210122_hr15,FAC001,2021-01-22 14:00:00,facility_z_h0_FAC001_20210122_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,6e-05,2.24661,0.0036211516066422264
FAC001_20210122_hr17,FAC001,2021-01-22 16:00:00,facility_z_h0_FAC001_20210122_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,2.10606,0.004108376536553806
FAC001_20210130_hr23,FAC001,2021-01-30 22:00:00,facility_z_h0_FAC001_20210130_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,2.93172,0.005018150097045505
FAC001_20210201_hr05,FAC001,2021-02-01 04:00:00,facility_z_h0_FAC001_20210201_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.59312,0.004827856803968083
FAC001_20210201_hr18,FAC001,2021-02-01 17:00:00,facility_z_h0_FAC001_20210201_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.23659,0.004349463014880311
FAC001_20210202_hr17,FAC001,2021-02-02 16:00:00,facility_z_h0_FAC001_20210202_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.65317,0.0021620685788225147
FAC001_20210204_hr17,FAC001,2021-02-04 16:00:00,facility_z_h0_FAC001_20210204_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.26161,0.0021975113219754147
FAC001_20210206_hr14,FAC001,2021-02-06 13:00:00,facility_z_h0_FAC001_20210206_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,1.81863,0.0027818913090360145
FAC001_20210209_hr02,FAC001,2021-02-09 01:00:00,facility_z_h0_FAC001_20210209_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,4.92914,0.009980236359715334
FAC001_20210211_hr18,FAC001,2021-02-11 17:00:00,facility_z_h0_FAC001_20210211_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.97098,0.003534549924520164
FAC001_20210213_hr09,FAC001,2021-02-13 08:00:00,facility_z_h0_FAC001_20210213_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC001_20210215_hr11,FAC001,2021-02-15 10:00:00,facility_z_h0_FAC001_20210215_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.82921,0.0014845684709941776
FAC001_20210215_hr19,FAC001,2021-02-15 18:00:00,facility_z_h0_FAC001_20210215_hr19.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC001_20210215_hr20,FAC001,2021-02-15 19:00:00,facility_z_h0_FAC001_20210215_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC001_20210215_hr21,FAC001,2021-02-15 20:00:00,facility_z_h0_FAC001_20210215_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC001_20210215_hr22,FAC001,2021-02-15 21:00:00,facility_z_h0_FAC001_20210215_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
