scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC020_20210101_hr12,FAC020,2021-01-01 11:00:00,facility_z_h0_FAC020_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.80952,0.001231834375673927
FAC020_20210102_hr20,FAC020,2021-01-02 19:00:00,facility_z_h0_FAC020_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,9.86534,0.0064573193875350435
FAC020_20210104_hr02,FAC020,2021-01-04 01:00:00,facility_z_h0_FAC020_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.172,0.003968510243692043
FAC020_20210104_hr11,FAC020,2021-01-04 10:00:00,facility_z_h0_FAC020_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.56381,0.0011904399396161312
FAC020_20210105_hr09,FAC020,2021-01-05 08:00:00,facility_z_h0_FAC020_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.32445,0.0007462562001293939
FAC020_20210107_hr16,FAC020,2021-01-07 15:00:00,facility_z_h0_FAC020_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.631,0.0011507970670692259
FAC020_20210114_hr09,FAC020,2021-01-14 08:00:00,facility_z_h0_FAC020_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.53353,0.000972742290273884
FAC020_20210114_hr14,FAC020,2021-01-14 13:00:00,facility_z_h0_FAC020_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.35125,0.0013285287901660555
FAC020_20210116_hr18,FAC020,2021-01-16 17:00:00,facility_z_h0_FAC020_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,14.17696,0.008866077636402849
FAC020_20210116_hr21,FAC020,2021-01-16 20:00:00,facility_z_h0_FAC020_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,9.55388,0.008342376105240456
FAC020_20210117_hr03,FAC020,2021-01-17 02:00:00,facility_z_h0_FAC020_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.33904,0.004189993098986412
FAC020_20210121_hr10,FAC020,2021-01-21 09:00:00,facility_z_h0_FAC020_20210121_hr10.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.70821,0.001594872978218676
FAC020_20210122_hr15,FAC020,2021-01-22 14:00:00,facility_z_h0_FAC020_20210122_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.60411,0.0020670006469700234
FAC020_20210122_hr17,FAC020,2021-01-22 16:00:00,facility_z_h0_FAC020_20210122_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,11.10388,0.0027575359068363167
FAC020_20210130_hr23,FAC020,2021-01-30 22:00:00,facility_z_h0_FAC020_20210130_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.86427,0.0018261798576665947
FAC020_20210201_hr05,FAC020,2021-02-01 04:00:00,facility_z_h0_FAC020_20210201_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,5.88341,0.0025417437998706055
FAC020_20210201_hr18,FAC020,2021-02-01 17:00:00,facility_z_h0_FAC020_20210201_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,6.79836,0.002360341600172525
FAC020_20210202_hr17,FAC020,2021-02-02 16:00:00,facility_z_h0_FAC020_20210202_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.47304,0.000752235928401984
FAC020_20210204_hr17,FAC020,2021-02-04 16:00:00,facility_z_h0_FAC020_20210204_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.43646,0.0009138089281863272
FAC020_20210206_hr14,FAC020,2021-02-06 13:00:00,facility_z_h0_FAC020_20210206_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.90427,0.0017346456760836744
FAC020_20210209_hr02,FAC020,2021-02-09 01:00:00,facility_z_h0_FAC020_20210209_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,5.92943,0.0030814103946517142
FAC020_20210211_hr18,FAC020,2021-02-11 17:00:00,facility_z_h0_FAC020_20210211_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.69114,0.0018955742937243906
FAC020_20210213_hr09,FAC020,2021-02-13 08:00:00,facility_z_h0_FAC020_20210213_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr11,FAC020,2021-02-15 10:00:00,facility_z_h0_FAC020_20210215_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.04767,0.000795775717058443
FAC020_20210215_hr19,FAC020,2021-02-15 18:00:00,facility_z_h0_FAC020_20210215_hr19.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr20,FAC020,2021-02-15 19:00:00,facility_z_h0_FAC020_20210215_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr21,FAC020,2021-02-15 20:00:00,facility_z_h0_FAC020_20210215_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr22,FAC020,2021-02-15 21:00:00,facility_z_h0_FAC020_20210215_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr23,FAC020,2021-02-15 22:00:00,facility_z_h0_FAC020_20210215_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210215_hr24,FAC020,2021-02-15 23:00:00,facility_z_h0_FAC020_20210215_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210216_hr01,FAC020,2021-02-16 00:00:00,facility_z_h0_FAC020_20210216_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210216_hr03,FAC020,2021-02-16 02:00:00,facility_z_h0_FAC020_20210216_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210216_hr04,FAC020,2021-02-16 03:00:00,facility_z_h0_FAC020_20210216_hr04.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210216_hr11,FAC020,2021-02-16 10:00:00,facility_z_h0_FAC020_20210216_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210217_hr01,FAC020,2021-02-17 00:00:00,facility_z_h0_FAC020_20210217_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.46385,0.001126652577097261
FAC020_20210225_hr09,FAC020,2021-02-25 08:00:00,facility_z_h0_FAC020_20210225_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
