scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC020_20210626_hr05,FAC020,2021-06-26 04:00:00,facility_z_h0_FAC020_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,9.88674,0.005957914168643521
FAC020_20210628_hr22,FAC020,2021-06-28 21:00:00,facility_z_h0_FAC020_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,9.70975,0.005465101142980375
FAC020_20210701_hr16,FAC020,2021-07-01 15:00:00,facility_z_h0_FAC020_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.06287,0.0011468725469053268
FAC020_20210702_hr18,FAC020,2021-07-02 17:00:00,facility_z_h0_FAC020_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,6.13869,0.0021758468837610526
FAC020_20210703_hr12,FAC020,2021-07-03 11:00:00,facility_z_h0_FAC020_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.44121,0.0009254332542592193
FAC020_20210706_hr16,FAC020,2021-07-06 15:00:00,facility_z_h0_FAC020_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.95032,0.0010066957084321761
FAC020_20210709_hr17,FAC020,2021-07-09 16:00:00,facility_z_h0_FAC020_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.24345,0.002783428509812379
FAC020_20210711_hr13,FAC020,2021-07-11 12:00:00,facility_z_h0_FAC020_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.26562,0.0012465827043346995
FAC020_20210711_hr14,FAC020,2021-07-11 13:00:00,facility_z_h0_FAC020_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.94117,0.0006312417511321976
FAC020_20210712_hr14,FAC020,2021-07-12 13:00:00,facility_z_h0_FAC020_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.08205,0.0010951296096614192
FAC020_20210712_hr22,FAC020,2021-07-12 21:00:00,facility_z_h0_FAC020_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.5562,0.0024303730860470133
FAC020_20210713_hr18,FAC020,2021-07-13 17:00:00,facility_z_h0_FAC020_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.58532,0.0016473853784774641
FAC020_20210716_hr06,FAC020,2021-07-16 05:00:00,facility_z_h0_FAC020_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.56204,0.0022432365753720074
FAC020_20210718_hr15,FAC020,2021-07-18 14:00:00,facility_z_h0_FAC020_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.02839,0.0010088151822298902
FAC020_20210722_hr13,FAC020,2021-07-22 12:00:00,facility_z_h0_FAC020_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.97123,0.0010025460427000217
FAC020_20210725_hr12,FAC020,2021-07-25 11:00:00,facility_z_h0_FAC020_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,4.00801,0.0017934656027604058
FAC020_20210726_hr13,FAC020,2021-07-26 12:00:00,facility_z_h0_FAC020_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.74131,0.0014411632521026522
FAC020_20210728_hr16,FAC020,2021-07-28 15:00:00,facility_z_h0_FAC020_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.92354,0.0013481030838904463
FAC020_20210729_hr13,FAC020,2021-07-29 12:00:00,facility_z_h0_FAC020_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.61395,0.0015276907483286605
FAC020_20210730_hr17,FAC020,2021-07-30 16:00:00,facility_z_h0_FAC020_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC020_20210731_hr01,FAC020,2021-07-31 00:00:00,facility_z_h0_FAC020_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,9.83386,0.006135232262238516
FAC020_20210731_hr24,FAC020,2021-07-31 23:00:00,facility_z_h0_FAC020_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.96716,0.0035748389044640934
FAC020_20210801_hr15,FAC020,2021-08-01 14:00:00,facility_z_h0_FAC020_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.04147,0.0006657394867371144
