scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC015_20210626_hr05,FAC015,2021-06-26 04:00:00,facility_z_h0_FAC015_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,11.16417,0.005045814966573215
FAC015_20210628_hr22,FAC015,2021-06-28 21:00:00,facility_z_h0_FAC015_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,61.80983,0.009508689670045287
FAC015_20210701_hr16,FAC015,2021-07-01 15:00:00,facility_z_h0_FAC015_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.33465,0.0012438697433685571
FAC015_20210702_hr18,FAC015,2021-07-02 17:00:00,facility_z_h0_FAC015_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.96654,0.0014883601466465386
FAC015_20210703_hr12,FAC015,2021-07-03 11:00:00,facility_z_h0_FAC015_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.92947,0.0009046521457839119
FAC015_20210706_hr16,FAC015,2021-07-06 15:00:00,facility_z_h0_FAC015_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.03617,0.0014919314211774854
FAC015_20210709_hr17,FAC015,2021-07-09 16:00:00,facility_z_h0_FAC015_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.82227,0.0019146905326719865
FAC015_20210711_hr13,FAC015,2021-07-11 12:00:00,facility_z_h0_FAC015_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.35752,0.0010838391201207678
FAC015_20210711_hr14,FAC015,2021-07-11 13:00:00,facility_z_h0_FAC015_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.98672,0.0007909877075695493
FAC015_20210712_hr14,FAC015,2021-07-12 13:00:00,facility_z_h0_FAC015_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.22134,0.0012471421177485441
FAC015_20210712_hr22,FAC015,2021-07-12 21:00:00,facility_z_h0_FAC015_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,22.43482,0.005111886995902523
FAC015_20210713_hr18,FAC015,2021-07-13 17:00:00,facility_z_h0_FAC015_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.37264,0.0013323329739055422
FAC015_20210716_hr06,FAC015,2021-07-16 05:00:00,facility_z_h0_FAC015_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.74123,0.0023161690748328663
FAC015_20210718_hr15,FAC015,2021-07-18 14:00:00,facility_z_h0_FAC015_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.11096,0.0015708979943929269
FAC015_20210722_hr13,FAC015,2021-07-22 12:00:00,facility_z_h0_FAC015_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.15973,0.0013376704766012509
FAC015_20210725_hr12,FAC015,2021-07-25 11:00:00,facility_z_h0_FAC015_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,1.87224,0.002327976277765797
FAC015_20210726_hr13,FAC015,2021-07-26 12:00:00,facility_z_h0_FAC015_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.46409,0.001226998490403278
FAC015_20210728_hr16,FAC015,2021-07-28 15:00:00,facility_z_h0_FAC015_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.10775,0.0011473707138235929
FAC015_20210729_hr13,FAC015,2021-07-29 12:00:00,facility_z_h0_FAC015_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.23305,0.0024216148371792104
FAC015_20210730_hr17,FAC015,2021-07-30 16:00:00,facility_z_h0_FAC015_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC015_20210731_hr01,FAC015,2021-07-31 00:00:00,facility_z_h0_FAC015_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,14.39325,0.004576863489324995
FAC015_20210731_hr24,FAC015,2021-07-31 23:00:00,facility_z_h0_FAC015_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,5.07033,0.0020376018977787363
FAC015_20210801_hr15,FAC015,2021-08-01 14:00:00,facility_z_h0_FAC015_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.1074,0.0008517981453525987
