scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC004_20210626_hr05,FAC004,2021-06-26 04:00:00,facility_z_h0_FAC004_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,25.89829,0.06544004960103514
FAC004_20210628_hr22,FAC004,2021-06-28 21:00:00,facility_z_h0_FAC004_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,88.82104,0.07865805218891525
FAC004_20210701_hr16,FAC004,2021-07-01 15:00:00,facility_z_h0_FAC004_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.92832,0.010701026957084322
FAC004_20210702_hr18,FAC004,2021-07-02 17:00:00,facility_z_h0_FAC004_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,25.07381,0.014374167349579471
FAC004_20210703_hr12,FAC004,2021-07-03 11:00:00,facility_z_h0_FAC004_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.73751,0.009066964416648695
FAC004_20210706_hr16,FAC004,2021-07-06 15:00:00,facility_z_h0_FAC004_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,5.4447,0.01092763554021997
FAC004_20210709_hr17,FAC004,2021-07-09 16:00:00,facility_z_h0_FAC004_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,25.03367,0.018994554668967004
FAC004_20210711_hr13,FAC004,2021-07-11 12:00:00,facility_z_h0_FAC004_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,11.01672,0.010039338796635757
FAC004_20210711_hr14,FAC004,2021-07-11 13:00:00,facility_z_h0_FAC004_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.00073,0.006644425706275607
FAC004_20210712_hr14,FAC004,2021-07-12 13:00:00,facility_z_h0_FAC004_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.89517,0.010503582057364676
FAC004_20210712_hr22,FAC004,2021-07-12 21:00:00,facility_z_h0_FAC004_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,36.28071,0.03851842786284236
FAC004_20210713_hr18,FAC004,2021-07-13 17:00:00,facility_z_h0_FAC004_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,10.85622,0.012615507440155273
FAC004_20210716_hr06,FAC004,2021-07-16 05:00:00,facility_z_h0_FAC004_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,12.01193,0.021371496226008195
FAC004_20210718_hr15,FAC004,2021-07-18 14:00:00,facility_z_h0_FAC004_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.94875,0.011278673711451371
FAC004_20210722_hr13,FAC004,2021-07-22 12:00:00,facility_z_h0_FAC004_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.31405,0.010200229458701747
FAC004_20210725_hr12,FAC004,2021-07-25 11:00:00,facility_z_h0_FAC004_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0001,21.44579,0.01800730127237438
FAC004_20210726_hr13,FAC004,2021-07-26 12:00:00,facility_z_h0_FAC004_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.8579,0.010972972611602329
FAC004_20210728_hr16,FAC004,2021-07-28 15:00:00,facility_z_h0_FAC004_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,8.85199,0.010650574078067717
FAC004_20210729_hr13,FAC004,2021-07-29 12:00:00,facility_z_h0_FAC004_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,14.97109,0.017476858313564804
FAC004_20210730_hr17,FAC004,2021-07-30 16:00:00,facility_z_h0_FAC004_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC004_20210731_hr01,FAC004,2021-07-31 00:00:00,facility_z_h0_FAC004_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,23.80652,0.0647887379771404
FAC004_20210731_hr24,FAC004,2021-07-31 23:00:00,facility_z_h0_FAC004_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,31.70227,0.026559274099633382
FAC004_20210801_hr15,FAC004,2021-08-01 14:00:00,facility_z_h0_FAC004_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.82014,0.0071244326072891955
