scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC005_20210101_hr12,FAC005,2021-01-01 11:00:00,facility_z_h0_FAC005_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.14998,0.006556576234634462
FAC005_20210102_hr20,FAC005,2021-01-02 19:00:00,facility_z_h0_FAC005_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,13.74458,0.02642282078930343
FAC005_20210104_hr02,FAC005,2021-01-04 01:00:00,facility_z_h0_FAC005_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,17.44731,0.019863679534181583
FAC005_20210104_hr11,FAC005,2021-01-04 10:00:00,facility_z_h0_FAC005_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.94244,0.004545152037955575
FAC005_20210105_hr09,FAC005,2021-01-05 08:00:00,facility_z_h0_FAC005_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.7264,0.004318329092085399
FAC005_20210107_hr16,FAC005,2021-01-07 15:00:00,facility_z_h0_FAC005_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.10427,0.0047389268923873195
FAC005_20210114_hr09,FAC005,2021-01-14 08:00:00,facility_z_h0_FAC005_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.03237,0.005041868880741859
FAC005_20210114_hr14,FAC005,2021-01-14 13:00:00,facility_z_h0_FAC005_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.01891,0.004877192150097045
FAC005_20210116_hr18,FAC005,2021-01-16 17:00:00,facility_z_h0_FAC005_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,20.85366,0.036256304938537855
FAC005_20210116_hr21,FAC005,2021-01-16 20:00:00,facility_z_h0_FAC005_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,9.91805,0.0427008056933362
