scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC014_20210101_hr12,FAC014,2021-01-01 11:00:00,facility_z_h0_FAC014_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.04735,0.0015313668320034504
FAC014_20210102_hr20,FAC014,2021-01-02 19:00:00,facility_z_h0_FAC014_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,4e-05,7.23862,0.012882399396161311
FAC014_20210104_hr02,FAC014,2021-01-04 01:00:00,facility_z_h0_FAC014_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,3.56205,0.008571201207677376
FAC014_20210104_hr11,FAC014,2021-01-04 10:00:00,facility_z_h0_FAC014_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,22.82844,0.0027229760621091223
FAC014_20210105_hr09,FAC014,2021-01-05 08:00:00,facility_z_h0_FAC014_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.87629,0.0009528652145783913
FAC014_20210107_hr16,FAC014,2021-01-07 15:00:00,facility_z_h0_FAC014_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.11257,0.0012443252102652578
FAC014_20210114_hr09,FAC014,2021-01-14 08:00:00,facility_z_h0_FAC014_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,10.61645,0.0023197338796635755
FAC014_20210114_hr14,FAC014,2021-01-14 13:00:00,facility_z_h0_FAC014_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,21.9643,0.0027544127668751345
FAC014_20210116_hr18,FAC014,2021-01-16 17:00:00,facility_z_h0_FAC014_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,4e-05,47.01647,0.015060054345481994
FAC014_20210116_hr21,FAC014,2021-01-16 20:00:00,facility_z_h0_FAC014_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,4e-05,14.05808,0.011455013155057151
FAC014_20210117_hr03,FAC014,2021-01-17 02:00:00,facility_z_h0_FAC014_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,22.69335,0.006704212206167781
