scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC017_20210101_hr12,FAC017,2021-01-01 11:00:00,facility_z_h0_FAC017_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.6489,5.938063403062325e-05
FAC017_20210102_hr20,FAC017,2021-01-02 19:00:00,facility_z_h0_FAC017_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.71149,0.00022948889368125944
FAC017_20210104_hr02,FAC017,2021-01-04 01:00:00,facility_z_h0_FAC017_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.17004,0.00012391632521026528
FAC017_20210104_hr11,FAC017,2021-01-04 10:00:00,facility_z_h0_FAC017_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.29733,3.6610739702393796e-05
FAC017_20210105_hr09,FAC017,2021-01-05 08:00:00,facility_z_h0_FAC017_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.08674,3.764330386025448e-05
FAC017_20210107_hr16,FAC017,2021-01-07 15:00:00,facility_z_h0_FAC017_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.04419,2.118266120336424e-05
FAC017_20210114_hr09,FAC017,2021-01-14 08:00:00,facility_z_h0_FAC017_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.38264,4.855251240025879e-05
FAC017_20210114_hr14,FAC017,2021-01-14 13:00:00,facility_z_h0_FAC017_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.31829,4.0525339659262456e-05
FAC017_20210116_hr18,FAC017,2021-01-16 17:00:00,facility_z_h0_FAC017_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.93305,0.0004041820142333405
FAC017_20210116_hr21,FAC017,2021-01-16 20:00:00,facility_z_h0_FAC017_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.09321,0.0002889148156135432
FAC017_20210117_hr03,FAC017,2021-01-17 02:00:00,facility_z_h0_FAC017_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.39429,0.0001953435410825965
FAC017_20210121_hr10,FAC017,2021-01-21 09:00:00,facility_z_h0_FAC017_20210121_hr10.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.45248,6.605563942204011e-05
FAC017_20210122_hr15,FAC017,2021-01-22 14:00:00,facility_z_h0_FAC017_20210122_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.09019,4.6853137804615064e-05
FAC017_20210122_hr17,FAC017,2021-01-22 16:00:00,facility_z_h0_FAC017_20210122_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05185,4.402932930774207e-05
FAC017_20210130_hr23,FAC017,2021-01-30 22:00:00,facility_z_h0_FAC017_20210130_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.47879,7.754798361009274e-05
FAC017_20210201_hr05,FAC017,2021-02-01 04:00:00,facility_z_h0_FAC017_20210201_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.12855,5.706405003234849e-05
FAC017_20210201_hr18,FAC017,2021-02-01 17:00:00,facility_z_h0_FAC017_20210201_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05577,4.5126159154625834e-05
FAC017_20210202_hr17,FAC017,2021-02-02 16:00:00,facility_z_h0_FAC017_20210202_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05968,3.246409316368342e-05
FAC017_20210204_hr17,FAC017,2021-02-04 16:00:00,facility_z_h0_FAC017_20210204_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.40526,4.0295880957515636e-05
FAC017_20210206_hr14,FAC017,2021-02-06 13:00:00,facility_z_h0_FAC017_20210206_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.6553,7.373776148371792e-05
FAC017_20210209_hr02,FAC017,2021-02-09 01:00:00,facility_z_h0_FAC017_20210209_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.17515,0.00010890489540651284
FAC017_20210211_hr18,FAC017,2021-02-11 17:00:00,facility_z_h0_FAC017_20210211_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.09629,4.080655596290705e-05
FAC017_20210213_hr09,FAC017,2021-02-13 08:00:00,facility_z_h0_FAC017_20210213_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr11,FAC017,2021-02-15 10:00:00,facility_z_h0_FAC017_20210215_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.47537,4.073366400690101e-05
FAC017_20210215_hr19,FAC017,2021-02-15 18:00:00,facility_z_h0_FAC017_20210215_hr19.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr20,FAC017,2021-02-15 19:00:00,facility_z_h0_FAC017_20210215_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr21,FAC017,2021-02-15 20:00:00,facility_z_h0_FAC017_20210215_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr22,FAC017,2021-02-15 21:00:00,facility_z_h0_FAC017_20210215_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr23,FAC017,2021-02-15 22:00:00,facility_z_h0_FAC017_20210215_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210215_hr24,FAC017,2021-02-15 23:00:00,facility_z_h0_FAC017_20210215_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210216_hr01,FAC017,2021-02-16 00:00:00,facility_z_h0_FAC017_20210216_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210216_hr03,FAC017,2021-02-16 02:00:00,facility_z_h0_FAC017_20210216_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210216_hr04,FAC017,2021-02-16 03:00:00,facility_z_h0_FAC017_20210216_hr04.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210216_hr11,FAC017,2021-02-16 10:00:00,facility_z_h0_FAC017_20210216_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210217_hr01,FAC017,2021-02-17 00:00:00,facility_z_h0_FAC017_20210217_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.04565,3.416821220616778e-05
FAC017_20210225_hr09,FAC017,2021-02-25 08:00:00,facility_z_h0_FAC017_20210225_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC017_20210225_hr14,FAC017,2021-02-25 13:00:00,facility_z_h0_FAC017_20210225_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
