scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC011_20210626_hr05,FAC011,2021-06-26 04:00:00,facility_z_h0_FAC011_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,55.20607,0.014140412335561786
FAC011_20210628_hr22,FAC011,2021-06-28 21:00:00,facility_z_h0_FAC011_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,52.17339,0.015928801380202716
FAC011_20210701_hr16,FAC011,2021-07-01 15:00:00,facility_z_h0_FAC011_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.54852,0.0034386547336640065
FAC011_20210702_hr18,FAC011,2021-07-02 17:00:00,facility_z_h0_FAC011_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,16.39248,0.004357403493638129
FAC011_20210703_hr12,FAC011,2021-07-03 11:00:00,facility_z_h0_FAC011_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,10.46965,0.0034391930127237445
FAC011_20210706_hr16,FAC011,2021-07-06 15:00:00,facility_z_h0_FAC011_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,13.06634,0.0035224990295449642
FAC011_20210709_hr17,FAC011,2021-07-09 16:00:00,facility_z_h0_FAC011_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,21.58975,0.005314633167996549
FAC011_20210711_hr13,FAC011,2021-07-11 12:00:00,facility_z_h0_FAC011_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,11.4791,0.0031454988138882897
FAC011_20210711_hr14,FAC011,2021-07-11 13:00:00,facility_z_h0_FAC011_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,8.32506,0.0021246793185249087
FAC011_20210712_hr14,FAC011,2021-07-12 13:00:00,facility_z_h0_FAC011_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.4231,0.0034281531162389475
FAC011_20210712_hr22,FAC011,2021-07-12 21:00:00,facility_z_h0_FAC011_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,27.41078,0.0085282527496226
FAC011_20210713_hr18,FAC011,2021-07-13 17:00:00,facility_z_h0_FAC011_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,15.19637,0.005276477032564157
FAC011_20210716_hr06,FAC011,2021-07-16 05:00:00,facility_z_h0_FAC011_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,23.64907,0.005268753073107614
FAC011_20210718_hr15,FAC011,2021-07-18 14:00:00,facility_z_h0_FAC011_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.88885,0.0036183722234203147
FAC011_20210722_hr13,FAC011,2021-07-22 12:00:00,facility_z_h0_FAC011_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.50312,0.003393054561138667
FAC011_20210725_hr12,FAC011,2021-07-25 11:00:00,facility_z_h0_FAC011_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,18.73535,0.006871886133275826
FAC011_20210726_hr13,FAC011,2021-07-26 12:00:00,facility_z_h0_FAC011_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.08676,0.0036633556178563725
FAC011_20210728_hr16,FAC011,2021-07-28 15:00:00,facility_z_h0_FAC011_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,12.72056,0.004517992667673065
FAC011_20210729_hr13,FAC011,2021-07-29 12:00:00,facility_z_h0_FAC011_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,16.76274,0.0060498537847746385
FAC011_20210730_hr17,FAC011,2021-07-30 16:00:00,facility_z_h0_FAC011_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC011_20210731_hr01,FAC011,2021-07-31 00:00:00,facility_z_h0_FAC011_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,55.5165,0.013677425490618933
FAC011_20210731_hr24,FAC011,2021-07-31 23:00:00,facility_z_h0_FAC011_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,28.11322,0.006240509381065343
FAC011_20210801_hr15,FAC011,2021-08-01 14:00:00,facility_z_h0_FAC011_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,8.97253,0.0022792085400043134
