scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC010_20210626_hr05,FAC010,2021-06-26 04:00:00,facility_z_h0_FAC010_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0603,0.0001719340090575803
FAC010_20210628_hr22,FAC010,2021-06-28 21:00:00,facility_z_h0_FAC010_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.11152,0.00010975242613758896
FAC010_20210701_hr16,FAC010,2021-07-01 15:00:00,facility_z_h0_FAC010_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03769,4.790726762993315e-05
FAC010_20210702_hr18,FAC010,2021-07-02 17:00:00,facility_z_h0_FAC010_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.06519,3.0938106534397245e-05
FAC010_20210703_hr12,FAC010,2021-07-03 11:00:00,facility_z_h0_FAC010_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05731,3.440025878800949e-05
FAC010_20210706_hr16,FAC010,2021-07-06 15:00:00,facility_z_h0_FAC010_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.04969,6.934656027604054e-05
FAC010_20210709_hr17,FAC010,2021-07-09 16:00:00,facility_z_h0_FAC010_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05762,5.801682122061677e-05
FAC010_20210711_hr13,FAC010,2021-07-11 12:00:00,facility_z_h0_FAC010_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03426,3.769247358205736e-05
FAC010_20210711_hr14,FAC010,2021-07-11 13:00:00,facility_z_h0_FAC010_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03735,3.05624326072892e-05
FAC010_20210712_hr14,FAC010,2021-07-12 13:00:00,facility_z_h0_FAC010_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03793,5.036920422687081e-05
FAC010_20210712_hr22,FAC010,2021-07-12 21:00:00,facility_z_h0_FAC010_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.09589,6.533146430882036e-05
FAC010_20210713_hr18,FAC010,2021-07-13 17:00:00,facility_z_h0_FAC010_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0682,3.775544533103299e-05
FAC010_20210716_hr06,FAC010,2021-07-16 05:00:00,facility_z_h0_FAC010_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03554,8.830580116454604e-05
FAC010_20210718_hr15,FAC010,2021-07-18 14:00:00,facility_z_h0_FAC010_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05119,6.91205520810869e-05
FAC010_20210722_hr13,FAC010,2021-07-22 12:00:00,facility_z_h0_FAC010_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.04319,6.147164114729352e-05
FAC010_20210725_hr12,FAC010,2021-07-25 11:00:00,facility_z_h0_FAC010_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0349,0.00010646711235712746
FAC010_20210726_hr13,FAC010,2021-07-26 12:00:00,facility_z_h0_FAC010_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03442,4.024153547552296e-05
FAC010_20210728_hr16,FAC010,2021-07-28 15:00:00,facility_z_h0_FAC010_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.06418,3.6835453957299976e-05
FAC010_20210729_hr13,FAC010,2021-07-29 12:00:00,facility_z_h0_FAC010_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.05605,6.83385809790813e-05
FAC010_20210730_hr17,FAC010,2021-07-30 16:00:00,facility_z_h0_FAC010_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC010_20210731_hr01,FAC010,2021-07-31 00:00:00,facility_z_h0_FAC010_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03715,0.00014230062540435628
FAC010_20210731_hr24,FAC010,2021-07-31 23:00:00,facility_z_h0_FAC010_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.02349,3.179383221910718e-05
FAC010_20210801_hr15,FAC010,2021-08-01 14:00:00,facility_z_h0_FAC010_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.03605,3.5153763208971316e-05
