scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC007_20210626_hr05,FAC007,2021-06-26 04:00:00,facility_z_h0_FAC007_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,19.76849,0.021931048522751777
FAC007_20210628_hr22,FAC007,2021-06-28 21:00:00,facility_z_h0_FAC007_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,16.42438,0.018854877722665517
FAC007_20210701_hr16,FAC007,2021-07-01 15:00:00,facility_z_h0_FAC007_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.72089,0.0029268695277118824
FAC007_20210702_hr18,FAC007,2021-07-02 17:00:00,facility_z_h0_FAC007_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.4829,0.003912537847746388
FAC007_20210703_hr12,FAC007,2021-07-03 11:00:00,facility_z_h0_FAC007_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.63268,0.0025538110847530726
FAC007_20210706_hr16,FAC007,2021-07-06 15:00:00,facility_z_h0_FAC007_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.76849,0.0033019637696786717
FAC007_20210709_hr17,FAC007,2021-07-09 16:00:00,facility_z_h0_FAC007_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,5.38518,0.005133599741211992
FAC007_20210711_hr13,FAC007,2021-07-11 12:00:00,facility_z_h0_FAC007_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,2.51437,0.002693156351089066
FAC007_20210711_hr14,FAC007,2021-07-11 13:00:00,facility_z_h0_FAC007_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.56199,0.001960433469915894
FAC007_20210712_hr14,FAC007,2021-07-12 13:00:00,facility_z_h0_FAC007_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.76083,0.0028972551218460203
FAC007_20210712_hr22,FAC007,2021-07-12 21:00:00,facility_z_h0_FAC007_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,6.53141,0.008293122277334483
FAC007_20210713_hr18,FAC007,2021-07-13 17:00:00,facility_z_h0_FAC007_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.25516,0.003947196031917188
FAC007_20210716_hr06,FAC007,2021-07-16 05:00:00,facility_z_h0_FAC007_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,6.75182,0.007296555100280353
FAC007_20210718_hr15,FAC007,2021-07-18 14:00:00,facility_z_h0_FAC007_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.72076,0.003255105024800518
FAC007_20210722_hr13,FAC007,2021-07-22 12:00:00,facility_z_h0_FAC007_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.83639,0.003036360577959888
FAC007_20210725_hr12,FAC007,2021-07-25 11:00:00,facility_z_h0_FAC007_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,8e-05,4.77707,0.00454930644813457
FAC007_20210726_hr13,FAC007,2021-07-26 12:00:00,facility_z_h0_FAC007_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.64021,0.003025669613974553
FAC007_20210728_hr16,FAC007,2021-07-28 15:00:00,facility_z_h0_FAC007_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.49422,0.0032687651498813884
FAC007_20210729_hr13,FAC007,2021-07-29 12:00:00,facility_z_h0_FAC007_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,4.25951,0.004115818417080009
FAC007_20210730_hr17,FAC007,2021-07-30 16:00:00,facility_z_h0_FAC007_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC007_20210731_hr01,FAC007,2021-07-31 00:00:00,facility_z_h0_FAC007_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,24.30827,0.017183212853137803
FAC007_20210731_hr24,FAC007,2021-07-31 23:00:00,facility_z_h0_FAC007_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,7.19972,0.007591252102652579
FAC007_20210801_hr15,FAC007,2021-08-01 14:00:00,facility_z_h0_FAC007_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.7837,0.002125682984688376
