scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC003_20210101_hr12,FAC003,2021-01-01 11:00:00,facility_z_h0_FAC003_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.08675,4.8705628639206387e-05
FAC003_20210102_hr20,FAC003,2021-01-02 19:00:00,facility_z_h0_FAC003_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,0.52137,0.0033896467543670476
FAC003_20210104_hr02,FAC003,2021-01-04 01:00:00,facility_z_h0_FAC003_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,0.30012,0.0025399051110631876
FAC003_20210104_hr11,FAC003,2021-01-04 10:00:00,facility_z_h0_FAC003_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.02621,2.621910718136726e-05
FAC003_20210105_hr09,FAC003,2021-01-05 08:00:00,facility_z_h0_FAC003_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,0.07112,7.220185464740135e-05
FAC003_20210107_hr16,FAC003,2021-01-07 15:00:00,facility_z_h0_FAC003_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.43481,0.0001429415570411904
FAC003_20210114_hr09,FAC003,2021-01-14 08:00:00,facility_z_h0_FAC003_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,0.02948,9.532844511537631e-05
FAC003_20210114_hr14,FAC003,2021-01-14 13:00:00,facility_z_h0_FAC003_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.02743,2.1849040327798145e-05
FAC003_20210116_hr18,FAC003,2021-01-16 17:00:00,facility_z_h0_FAC003_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,0.19586,0.0005694953633814967
FAC003_20210116_hr21,FAC003,2021-01-16 20:00:00,facility_z_h0_FAC003_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,1.76434,0.0011110692257925384
FAC003_20210117_hr03,FAC003,2021-01-17 02:00:00,facility_z_h0_FAC003_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,3e-05,0.12199,0.0002682385162820789
FAC003_20210121_hr10,FAC003,2021-01-21 09:00:00,facility_z_h0_FAC003_20210121_hr10.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,0.04368,0.00037700409747681694
FAC003_20210122_hr15,FAC003,2021-01-22 14:00:00,facility_z_h0_FAC003_20210122_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,0.11195,0.0004909790813025664
FAC003_20210122_hr17,FAC003,2021-01-22 16:00:00,facility_z_h0_FAC003_20210122_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,0.16484,0.0003862751779167565
FAC003_20210130_hr23,FAC003,2021-01-30 22:00:00,facility_z_h0_FAC003_20210130_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,0.09314,0.0005098960534828553
FAC003_20210201_hr05,FAC003,2021-02-01 04:00:00,facility_z_h0_FAC003_20210201_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,1.11187,0.000578666810437783
FAC003_20210201_hr18,FAC003,2021-02-01 17:00:00,facility_z_h0_FAC003_20210201_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,0.31098,0.0009787302135001077
FAC003_20210202_hr17,FAC003,2021-02-02 16:00:00,facility_z_h0_FAC003_20210202_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0181,4.7775717058442967e-05
FAC003_20210204_hr17,FAC003,2021-02-04 16:00:00,facility_z_h0_FAC003_20210204_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.02659,3.503342678455899e-05
FAC003_20210206_hr14,FAC003,2021-02-06 13:00:00,facility_z_h0_FAC003_20210206_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,0.02738,4.156868665085185e-05
FAC003_20210209_hr02,FAC003,2021-02-09 01:00:00,facility_z_h0_FAC003_20210209_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,4e-05,0.19008,0.0005329911580763425
FAC003_20210211_hr18,FAC003,2021-02-11 17:00:00,facility_z_h0_FAC003_20210211_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,0.72829,0.0003522436920422687
FAC003_20210213_hr09,FAC003,2021-02-13 08:00:00,facility_z_h0_FAC003_20210213_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
