scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC004_20210626_hr05,FAC004,2021-06-26 04:00:00,facility_z_h0_FAC004_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,5.26225,0.01292111839551434
FAC004_20210628_hr22,FAC004,2021-06-28 21:00:00,facility_z_h0_FAC004_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,18.13687,0.015468693120552083
FAC004_20210701_hr16,FAC004,2021-07-01 15:00:00,facility_z_h0_FAC004_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.61983,0.0021799348716842787
FAC004_20210702_hr18,FAC004,2021-07-02 17:00:00,facility_z_h0_FAC004_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,5.12292,0.0029284511537632086
FAC004_20210703_hr12,FAC004,2021-07-03 11:00:00,facility_z_h0_FAC004_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.37678,0.0018442264395083028
FAC004_20210706_hr16,FAC004,2021-07-06 15:00:00,facility_z_h0_FAC004_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.11252,0.0022248729782186763
FAC004_20210709_hr17,FAC004,2021-07-09 16:00:00,facility_z_h0_FAC004_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,5.11186,0.003857748113004098
FAC004_20210711_hr13,FAC004,2021-07-11 12:00:00,facility_z_h0_FAC004_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.25093,0.002044907914599957
FAC004_20210711_hr14,FAC004,2021-07-11 13:00:00,facility_z_h0_FAC004_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.81693,0.0013553754582704333
FAC004_20210712_hr14,FAC004,2021-07-12 13:00:00,facility_z_h0_FAC004_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.40874,0.002139482855294371
FAC004_20210712_hr22,FAC004,2021-07-12 21:00:00,facility_z_h0_FAC004_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,7.41172,0.007712081518222988
FAC004_20210713_hr18,FAC004,2021-07-13 17:00:00,facility_z_h0_FAC004_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.21799,0.0025644666810437783
FAC004_20210716_hr06,FAC004,2021-07-16 05:00:00,facility_z_h0_FAC004_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.45424,0.004323622600819496
FAC004_20210718_hr15,FAC004,2021-07-18 14:00:00,facility_z_h0_FAC004_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.01117,0.002295180504636618
FAC004_20210722_hr13,FAC004,2021-07-22 12:00:00,facility_z_h0_FAC004_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.88149,0.0020770541298253177
FAC004_20210725_hr12,FAC004,2021-07-25 11:00:00,facility_z_h0_FAC004_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.37846,0.003629815829199914
FAC004_20210726_hr13,FAC004,2021-07-26 12:00:00,facility_z_h0_FAC004_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.62717,0.002235865861548415
FAC004_20210728_hr16,FAC004,2021-07-28 15:00:00,facility_z_h0_FAC004_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.80866,0.002164967435842139
FAC004_20210729_hr13,FAC004,2021-07-29 12:00:00,facility_z_h0_FAC004_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.05799,0.00353064265689023
FAC004_20210730_hr17,FAC004,2021-07-30 16:00:00,facility_z_h0_FAC004_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC004_20210731_hr01,FAC004,2021-07-31 00:00:00,facility_z_h0_FAC004_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.83776,0.012663221048091438
FAC004_20210731_hr24,FAC004,2021-07-31 23:00:00,facility_z_h0_FAC004_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,6.47558,0.005346596937675222
FAC004_20210801_hr15,FAC004,2021-08-01 14:00:00,facility_z_h0_FAC004_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.77991,0.0014526810437783047
