scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC004_20210101_hr12,FAC004,2021-01-01 11:00:00,facility_z_h0_FAC004_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.07039,0.0018873029976277764
FAC004_20210102_hr20,FAC004,2021-01-02 19:00:00,facility_z_h0_FAC004_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,5.61376,0.010044427431529007
FAC004_20210104_hr02,FAC004,2021-01-04 01:00:00,facility_z_h0_FAC004_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.729,0.007312054345481994
FAC004_20210104_hr11,FAC004,2021-01-04 10:00:00,facility_z_h0_FAC004_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.77558,0.0016225546689670044
FAC004_20210105_hr09,FAC004,2021-01-05 08:00:00,facility_z_h0_FAC004_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.2216,0.002479774423118396
FAC004_20210107_hr16,FAC004,2021-01-07 15:00:00,facility_z_h0_FAC004_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.86994,0.0013299861979728274
FAC004_20210114_hr09,FAC004,2021-01-14 08:00:00,facility_z_h0_FAC004_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,1.23101,0.0019088682337718354
FAC004_20210114_hr14,FAC004,2021-01-14 13:00:00,facility_z_h0_FAC004_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.77835,0.0017188337287039033
FAC004_20210116_hr18,FAC004,2021-01-16 17:00:00,facility_z_h0_FAC004_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,13.67871,0.011158148371792105
FAC004_20210116_hr21,FAC004,2021-01-16 20:00:00,facility_z_h0_FAC004_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,10.99562,0.009853965494932069
