scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC011_20210626_hr05,FAC011,2021-06-26 04:00:00,facility_z_h0_FAC011_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,15.28329,0.004109702393789087
FAC011_20210628_hr22,FAC011,2021-06-28 21:00:00,facility_z_h0_FAC011_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,14.43815,0.0048854431744662485
FAC011_20210701_hr16,FAC011,2021-07-01 15:00:00,facility_z_h0_FAC011_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.46916,0.0009577058442958808
FAC011_20210702_hr18,FAC011,2021-07-02 17:00:00,facility_z_h0_FAC011_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.53245,0.0012107996549493207
FAC011_20210703_hr12,FAC011,2021-07-03 11:00:00,facility_z_h0_FAC011_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.89414,0.0009657688160448567
FAC011_20210706_hr16,FAC011,2021-07-06 15:00:00,facility_z_h0_FAC011_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.61253,0.0009796372654733662
FAC011_20210709_hr17,FAC011,2021-07-09 16:00:00,facility_z_h0_FAC011_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,5.97166,0.0014889911580763422
FAC011_20210711_hr13,FAC011,2021-07-11 12:00:00,facility_z_h0_FAC011_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.17346,0.0008761013586370496
FAC011_20210711_hr14,FAC011,2021-07-11 13:00:00,facility_z_h0_FAC011_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.30111,0.0005868156135432391
FAC011_20210712_hr14,FAC011,2021-07-12 13:00:00,facility_z_h0_FAC011_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.43449,0.000954492559844727
FAC011_20210712_hr22,FAC011,2021-07-12 21:00:00,facility_z_h0_FAC011_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.57996,0.0025526137588958377
FAC011_20210713_hr18,FAC011,2021-07-13 17:00:00,facility_z_h0_FAC011_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,4.20144,0.0014812378693120553
FAC011_20210716_hr06,FAC011,2021-07-16 05:00:00,facility_z_h0_FAC011_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.53969,0.0014825714901876212
FAC011_20210718_hr15,FAC011,2021-07-18 14:00:00,facility_z_h0_FAC011_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.56348,0.0010065684709941775
FAC011_20210722_hr13,FAC011,2021-07-22 12:00:00,facility_z_h0_FAC011_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.45668,0.0009434039249514774
FAC011_20210725_hr12,FAC011,2021-07-25 11:00:00,facility_z_h0_FAC011_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,5.18285,0.0020028354539573003
FAC011_20210726_hr13,FAC011,2021-07-26 12:00:00,facility_z_h0_FAC011_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.34152,0.0010194561138667244
FAC011_20210728_hr16,FAC011,2021-07-28 15:00:00,facility_z_h0_FAC011_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.51669,0.0012687897347422904
FAC011_20210729_hr13,FAC011,2021-07-29 12:00:00,facility_z_h0_FAC011_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,4.6357,0.0017695842139314212
FAC011_20210730_hr17,FAC011,2021-07-30 16:00:00,facility_z_h0_FAC011_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC011_20210731_hr01,FAC011,2021-07-31 00:00:00,facility_z_h0_FAC011_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,15.37031,0.003952605132628854
FAC011_20210731_hr24,FAC011,2021-07-31 23:00:00,facility_z_h0_FAC011_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.77433,0.001778578822514557
FAC011_20210801_hr15,FAC011,2021-08-01 14:00:00,facility_z_h0_FAC011_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,2.48014,0.0006295682553375027
