scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC013_20210626_hr05,FAC013,2021-06-26 04:00:00,facility_z_h0_FAC013_20210626_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,29.57831,0.024957295665300843
FAC013_20210628_hr22,FAC013,2021-06-28 21:00:00,facility_z_h0_FAC013_20210628_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,18.28318,0.024506415354755236
FAC013_20210701_hr16,FAC013,2021-07-01 15:00:00,facility_z_h0_FAC013_20210701_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.70554,0.0045265770972611604
FAC013_20210702_hr18,FAC013,2021-07-02 17:00:00,facility_z_h0_FAC013_20210702_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,6.07222,0.00785634418805262
FAC013_20210703_hr12,FAC013,2021-07-03 11:00:00,facility_z_h0_FAC013_20210703_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.9763,0.0049025512184602115
FAC013_20210706_hr16,FAC013,2021-07-06 15:00:00,facility_z_h0_FAC013_20210706_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.37525,0.004487066637912444
FAC013_20210709_hr17,FAC013,2021-07-09 16:00:00,facility_z_h0_FAC013_20210709_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,18.27034,0.008484238947595427
FAC013_20210711_hr13,FAC013,2021-07-11 12:00:00,facility_z_h0_FAC013_20210711_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,5.95095,0.004339580763424628
FAC013_20210711_hr14,FAC013,2021-07-11 13:00:00,facility_z_h0_FAC013_20210711_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.39785,0.003106094026310114
FAC013_20210712_hr14,FAC013,2021-07-12 13:00:00,facility_z_h0_FAC013_20210712_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.53441,0.004449507008841923
FAC013_20210712_hr22,FAC013,2021-07-12 21:00:00,facility_z_h0_FAC013_20210712_hr22.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.53022,0.011236861332758249
FAC013_20210713_hr18,FAC013,2021-07-13 17:00:00,facility_z_h0_FAC013_20210713_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,8.71186,0.006923176622816474
FAC013_20210716_hr06,FAC013,2021-07-16 05:00:00,facility_z_h0_FAC013_20210716_hr06.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,7.23145,0.01006477981453526
FAC013_20210718_hr15,FAC013,2021-07-18 14:00:00,facility_z_h0_FAC013_20210718_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,4.06965,0.004410934224714255
FAC013_20210722_hr13,FAC013,2021-07-22 12:00:00,facility_z_h0_FAC013_20210722_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,3.71338,0.004393191718783696
FAC013_20210725_hr12,FAC013,2021-07-25 11:00:00,facility_z_h0_FAC013_20210725_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,6.27773,0.006683034720724606
FAC013_20210726_hr13,FAC013,2021-07-26 12:00:00,facility_z_h0_FAC013_20210726_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,8.88631,0.005738960966141901
FAC013_20210728_hr16,FAC013,2021-07-28 15:00:00,facility_z_h0_FAC013_20210728_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.78074,0.0058166530084106105
FAC013_20210729_hr13,FAC013,2021-07-29 12:00:00,facility_z_h0_FAC013_20210729_hr13.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,6.00125,0.0061654927755014025
FAC013_20210730_hr17,FAC013,2021-07-30 16:00:00,facility_z_h0_FAC013_20210730_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,0.0,0.0
FAC013_20210731_hr01,FAC013,2021-07-31 00:00:00,facility_z_h0_FAC013_20210731_hr01.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,26.5508,0.025357670907914603
FAC013_20210731_hr24,FAC013,2021-07-31 23:00:00,facility_z_h0_FAC013_20210731_hr24.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,1e-05,10.6975,0.01376902738839767
FAC013_20210801_hr15,FAC013,2021-08-01 14:00:00,facility_z_h0_FAC013_20210801_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.0,3.60281,0.0032965460427000215
