scenario_id,srcgroup,datetime,post_file,rows,receptor_count,columns,uses_edf_observations,phi_min,phi_max,phi_mean
FAC008_20210101_hr12,FAC008,2021-01-01 11:00:00,facility_z_h0_FAC008_20210101_hr12.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,7e-05,98.23598,0.05284887384084536
FAC008_20210102_hr20,FAC008,2021-01-02 19:00:00,facility_z_h0_FAC008_20210102_hr20.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00018,270.24324,0.4869999965494933
FAC008_20210104_hr02,FAC008,2021-01-04 01:00:00,facility_z_h0_FAC008_20210104_hr02.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00025,180.17153,0.3602429497519949
FAC008_20210104_hr11,FAC008,2021-01-04 10:00:00,facility_z_h0_FAC008_20210104_hr11.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,4e-05,46.36508,0.07374760319171877
FAC008_20210105_hr09,FAC008,2021-01-05 08:00:00,facility_z_h0_FAC008_20210105_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,9e-05,40.34308,0.05630375717058443
FAC008_20210107_hr16,FAC008,2021-01-07 15:00:00,facility_z_h0_FAC008_20210107_hr16.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,2e-05,29.78036,0.036371378908777216
FAC008_20210114_hr09,FAC008,2021-01-14 08:00:00,facility_z_h0_FAC008_20210114_hr09.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00013,44.033,0.06934790899288333
FAC008_20210114_hr14,FAC008,2021-01-14 13:00:00,facility_z_h0_FAC008_20210114_hr14.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,5e-05,41.7966,0.07430690963985336
FAC008_20210116_hr18,FAC008,2021-01-16 17:00:00,facility_z_h0_FAC008_20210116_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00019,261.45492,0.7391119296959242
FAC008_20210116_hr21,FAC008,2021-01-16 20:00:00,facility_z_h0_FAC008_20210116_hr21.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00018,479.30394,0.36563303170153116
FAC008_20210117_hr03,FAC008,2021-01-17 02:00:00,facility_z_h0_FAC008_20210117_hr03.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00022,182.58011,0.2602557494069441
FAC008_20210121_hr10,FAC008,2021-01-21 09:00:00,facility_z_h0_FAC008_20210121_hr10.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00044,60.29802,0.11151050463661852
FAC008_20210122_hr15,FAC008,2021-01-22 14:00:00,facility_z_h0_FAC008_20210122_hr15.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00046,42.30007,0.07207647185680398
FAC008_20210122_hr17,FAC008,2021-01-22 16:00:00,facility_z_h0_FAC008_20210122_hr17.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00026,70.60992,0.07753606081518223
FAC008_20210130_hr23,FAC008,2021-01-30 22:00:00,facility_z_h0_FAC008_20210130_hr23.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00019,69.34114,0.15705494198835457
FAC008_20210201_hr05,FAC008,2021-02-01 04:00:00,facility_z_h0_FAC008_20210201_hr05.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00017,48.59559,0.11010788009488892
FAC008_20210201_hr18,FAC008,2021-02-01 17:00:00,facility_z_h0_FAC008_20210201_hr18.post,23185,23185,"t,x,y,z,cx,cy,h0,d,Q,u,v,kappa,phi",False,0.00012,60.40624,0.09483064610739703
